n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_gerr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,1,0.0,0.0,1,1,1,0,0.09715307718434141,0.0810895725914427,0.16012311950912345,0.43813586235046387,0.0860748291015625
500,1,0.0,0.0,1,1,1,1,0.10101000109126457,0.06645421907216799,0.1458556225164362,0.3879399299621582,0.07402729988098145
500,1,0.0,0.0,1,1,1,2,0.12314530715075588,0.06765303267606083,0.15310792997830008,0.3865232467651367,0.0775148868560791
500,1,0.0,0.0,1,1,1,3,0.10246426585073903,0.0558915316707564,0.1449811334199378,0.3780686855316162,0.07551050186157227
500,1,0.0,0.0,1,1,1,4,0.12833942145598687,0.08212392715005272,0.16510935206112592,0.3855159282684326,0.07705974578857422
500,1,0.0,0.0,1,1,1,5,0.11817551975201115,0.07397763231763166,0.17058936763391058,0.3770487308502197,0.0720679759979248
500,1,0.0,0.0,1,1,1,6,0.12894957784127728,0.07171561476896149,0.1662334759487437,0.3489804267883301,0.07902812957763672
500,1,0.0,0.0,1,1,1,7,0.10369629915276761,0.07799275449712673,0.14543859995380182,0.436922550201416,0.08452439308166504
500,1,0.0,0.0,1,1,1,8,0.10665559010835969,0.07904828941664524,0.16594406911210458,0.38015222549438477,0.07600164413452148
500,1,0.0,0.0,1,1,1,9,0.11344190350032247,0.0673144527150932,0.1555708797085737,0.4784972667694092,0.08579444885253906
500,1,0.0,0.0,1,1,1,10,0.11824691358439503,0.06409551508266856,0.1529788434250017,0.39028358459472656,0.07200384140014648
500,1,0.0,0.0,1,1,1,11,0.12181456781620435,0.06362665380718778,0.17549510525809472,0.3910655975341797,0.07450008392333984
500,1,0.0,0.0,1,1,1,12,0.10977623817880207,0.07035738805277804,0.15422590452736548,0.3843111991882324,0.07500529289245605
500,1,0.0,0.0,1,1,1,13,0.1039656834655569,0.054691324596970035,0.15108155605661705,0.3827071189880371,0.07749223709106445
500,1,0.0,0.0,1,1,1,14,0.1174494067925708,0.06744180750906427,0.16063247719049795,0.4461836814880371,0.0836334228515625
500,1,0.0,0.0,1,1,1,15,0.0994935826111048,0.07492690502186439,0.15120051241156846,0.3971858024597168,0.0745089054107666
500,1,0.0,0.0,1,1,1,16,0.10784942832397738,0.07291042010851838,0.14623729477342834,0.40642666816711426,0.0747828483581543
500,1,0.0,0.0,1,1,1,17,0.1382308932599367,0.06734796695605828,0.16450344996182695,0.3764495849609375,0.07582592964172363
500,1,0.0,0.0,1,1,1,18,0.11091978662206106,0.07418394102363703,0.1838687902972513,0.38692593574523926,0.07451725006103516
500,1,0.0,0.0,1,1,1,19,0.12036778807610983,0.06415899816899356,0.14505731453540838,0.39534664154052734,0.07637500762939453
500,1,0.0,0.0,1,1,1,20,0.12275638780358408,0.06983991212327802,0.1558014203078405,0.6565678119659424,0.1520853042602539
500,1,0.0,0.0,1,1,1,21,0.09986207399175911,0.06077209094514266,0.1379558978794323,0.6111540794372559,0.10950112342834473
500,1,0.0,0.0,1,1,1,22,0.11792363897300992,0.07163439598410105,0.1696114420710461,0.5870685577392578,0.11192512512207031
500,1,0.0,0.0,1,1,1,23,0.12623026372073218,0.07068859357108441,0.16596942620473226,0.5825083255767822,0.12115621566772461
500,1,0.0,0.0,1,1,1,24,0.11681883845085757,0.08474614694487312,0.16322543589337787,0.6061718463897705,0.12104678153991699
500,1,0.44000000000000006,0.2,1,1,1,0,0.11072880687509284,0.07177174178534415,0.1755764326483658,0.7544722557067871,0.16104674339294434
500,1,0.44000000000000006,0.2,1,1,1,1,0.1192519107473445,0.07657153585414188,0.15263134890551838,0.6112415790557861,0.1203470230102539
500,1,0.44000000000000006,0.2,1,1,1,2,0.1226876886644635,0.0793651649338854,0.17866847475173125,0.5767958164215088,0.1185147762298584
500,1,0.44000000000000006,0.2,1,1,1,3,0.1070486702251471,0.09298869757845664,0.17221724934672789,0.6427552700042725,0.12679624557495117
500,1,0.44000000000000006,0.2,1,1,1,4,0.1233521205260571,0.07820736429889996,0.15811470999031793,0.6023333072662354,0.1078042984008789
500,1,0.44000000000000006,0.2,1,1,1,5,0.12392318089834413,0.06659796255051799,0.1605593380895346,0.807485818862915,0.1890852451324463
500,1,0.44000000000000006,0.2,1,1,1,6,0.1128058470330713,0.07300101858057852,0.1489881173874669,0.6451518535614014,0.1265099048614502
500,1,0.44000000000000006,0.2,1,1,1,7,0.11034066684054807,0.06235164776145759,0.16028579115808855,0.6318540573120117,0.11307287216186523
500,1,0.44000000000000006,0.2,1,1,1,8,0.123644772070783,0.07320694379060595,0.1503471532150151,0.6042098999023438,0.12454009056091309
500,1,0.44000000000000006,0.2,1,1,1,9,0.12637589550724074,0.08238533872070637,0.1871372614135281,0.620579719543457,0.12452340126037598
500,1,0.44000000000000006,0.2,1,1,1,10,0.11150670389617368,0.06919446183599066,0.14877819014741445,0.7603824138641357,0.16208314895629883
500,1,0.44000000000000006,0.2,1,1,1,11,0.0971661913383128,0.08153441538880354,0.15472270811951688,0.6154308319091797,0.11504650115966797
500,1,0.44000000000000006,0.2,1,1,1,12,0.11901143571998721,0.07009856209881381,0.1523818944999556,0.6031763553619385,0.11452317237854004
500,1,0.44000000000000006,0.2,1,1,1,13,0.1176059415938018,0.08641132625420757,0.19455495402856804,0.5904226303100586,0.1318826675415039
500,1,0.44000000000000006,0.2,1,1,1,14,0.10473384649952902,0.07482826762162036,0.1628430653954016,0.6160933971405029,0.12650394439697266
500,1,0.44000000000000006,0.2,1,1,1,15,0.11571638951364299,0.09587096608330023,0.17933465913325203,0.7751023769378662,0.1526024341583252
500,1,0.44000000000000006,0.2,1,1,1,16,0.13419715008569943,0.058143408770886744,0.14944948082081444,0.6224453449249268,0.12288761138916016
500,1,0.44000000000000006,0.2,1,1,1,17,0.10032916083489848,0.080926772312125,0.1424709641894302,0.5974876880645752,0.10650253295898438
500,1,0.44000000000000006,0.2,1,1,1,18,0.10217022526544087,0.0665887143913912,0.14543844703125636,0.5863547325134277,0.12471222877502441
500,1,0.44000000000000006,0.2,1,1,1,19,0.10255242410473404,0.07479344664242205,0.14449278314514472,0.6192739009857178,0.11553621292114258
500,1,0.44000000000000006,0.2,1,1,1,20,0.10028656937322976,0.07261903482460191,0.1673983148862412,0.6925954818725586,0.12904763221740723
500,1,0.44000000000000006,0.2,1,1,1,21,0.12335144887244166,0.10959323436772836,0.18586924097007665,0.6116282939910889,0.11204791069030762
500,1,0.44000000000000006,0.2,1,1,1,22,0.10834316462470638,0.07432812807595958,0.14645217792486864,0.591292142868042,0.10903716087341309
500,1,0.44000000000000006,0.2,1,1,1,23,0.09158094043931404,0.07698025240459085,0.16692977280054233,0.5790488719940186,0.1220858097076416
500,1,0.44000000000000006,0.2,1,1,1,24,0.10635263945740935,0.07163547454174031,0.1539057938027314,0.6946365833282471,0.15962839126586914
500,1,0.96,0.4,1,1,1,0,0.11268753286029295,0.08653671032180954,0.15242298951519773,0.6107909679412842,0.11250090599060059
500,1,0.96,0.4,1,1,1,1,0.15084474459710823,0.08944354607059332,0.21142708526323017,0.5839262008666992,0.12150287628173828
500,1,0.96,0.4,1,1,1,2,0.10544348890992715,0.08576889437504764,0.15358978245359167,0.6082510948181152,0.12451624870300293
500,1,0.96,0.4,1,1,1,3,0.11224215871145116,0.06870087228869343,0.16684579120385204,0.6184165477752686,0.10951709747314453
500,1,0.96,0.4,1,1,1,4,0.1163757781500141,0.09832965102365789,0.17402778975176297,0.7390081882476807,0.14808440208435059
500,1,0.96,0.4,1,1,1,5,0.10864643505689736,0.11247765236779322,0.1877796466409241,0.6127305030822754,0.11977171897888184
500,1,0.96,0.4,1,1,1,6,0.10248945701807324,0.07500659181512273,0.16739362417414913,0.5993902683258057,0.12252140045166016
500,1,0.96,0.4,1,1,1,7,0.11766746563359634,0.07713901281001796,0.1646348760527429,0.5973408222198486,0.10951638221740723
500,1,0.96,0.4,1,1,1,8,0.1299316135329944,0.07706553373625678,0.19292444983691182,0.6117029190063477,0.12051868438720703
500,1,0.96,0.4,1,1,1,9,0.13094390206455195,0.08141000588796006,0.19708196011768342,0.7771084308624268,0.14702939987182617
500,1,0.96,0.4,1,1,1,10,0.12553284403606974,0.08034256297792365,0.1816387070592595,0.5876760482788086,0.12203335762023926
500,1,0.96,0.4,1,1,1,11,0.129900847926732,0.07855535869443266,0.20221569610991091,0.615001916885376,0.1230628490447998
500,1,0.96,0.4,1,1,1,12,0.10691729799432853,0.08220368948563508,0.17023407220624948,0.617434024810791,0.11652541160583496
500,1,0.96,0.4,1,1,1,13,0.11864449187877614,0.07600683329596931,0.1550216362106276,0.6030631065368652,0.12330174446105957
500,1,0.96,0.4,1,1,1,14,0.11315599114401306,0.08712265097844309,0.16254709598453176,0.7600021362304688,0.1659846305847168
500,1,0.96,0.4,1,1,1,15,0.12613875497316832,0.08412345172173163,0.19090377231963535,0.6096177101135254,0.10907626152038574
500,1,0.96,0.4,1,1,1,16,0.11899868949851777,0.0984518753120448,0.1828896085823271,0.6100723743438721,0.1225287914276123
500,1,0.96,0.4,1,1,1,17,0.11135953213532854,0.10249478095629072,0.18344568172767542,0.7601664066314697,0.1628427505493164
500,1,0.96,0.4,1,1,1,18,0.12002968960342783,0.0747260123762703,0.16232220787935808,0.6145329475402832,0.12556862831115723
500,1,0.96,0.4,1,1,1,19,0.11196721294670375,0.09554965646354452,0.1960364199010744,0.7745046615600586,0.15208792686462402
500,1,0.96,0.4,1,1,1,20,0.10738635153384203,0.09516556545478634,0.15569643518662035,0.6274490356445312,0.1348555088043213
500,1,0.96,0.4,1,1,1,21,0.11821410847133507,0.08919051322290836,0.16264555658429192,0.6104824542999268,0.13551545143127441
500,1,0.96,0.4,1,1,1,22,0.10416611452817402,0.10140053477073686,0.1888053373853248,0.5937976837158203,0.1415562629699707
500,1,0.96,0.4,1,1,1,23,0.10605931407623444,0.07217145900278064,0.16593194479113638,0.6111147403717041,0.14113187789916992
500,1,0.96,0.4,1,1,1,24,0.10137838625769999,0.10224033682354988,0.175421285142973,0.7319841384887695,0.1305248737335205
500,1,1.5600000000000003,0.6000000000000001,1,1,1,0,0.11219637788194964,0.09308490152107542,0.16957173278417506,0.6135938167572021,0.11550641059875488
500,1,1.5600000000000003,0.6000000000000001,1,1,1,1,0.12105448634415368,0.09642271055754187,0.18954229787530835,0.5922167301177979,0.11997365951538086
500,1,1.5600000000000003,0.6000000000000001,1,1,1,2,0.11300756083793478,0.09322180406673401,0.18538724588985567,0.584071159362793,0.12624597549438477
500,1,1.5600000000000003,0.6000000000000001,1,1,1,3,0.11960648373325528,0.11406771945777627,0.17683638805839935,0.6036181449890137,0.11903667449951172
500,1,1.5600000000000003,0.6000000000000001,1,1,1,4,0.12101686208377621,0.11043049032747598,0.20765831008347868,0.7933881282806396,0.17558789253234863
500,1,1.5600000000000003,0.6000000000000001,1,1,1,5,0.10544877984379458,0.09105812801611554,0.17403544459102965,0.7750670909881592,0.13547754287719727
500,1,1.5600000000000003,0.6000000000000001,1,1,1,6,0.11710223817780362,0.10687897572807223,0.20528727125139595,0.7060620784759521,0.1466202735900879
500,1,1.5600000000000003,0.6000000000000001,1,1,1,7,0.12147548375586022,0.08696860408451976,0.1905068187782844,0.8593540191650391,0.15524077415466309
500,1,1.5600000000000003,0.6000000000000001,1,1,1,8,0.1401492652641518,0.11127438524166029,0.2079918229593966,0.7905430793762207,0.15253233909606934
500,1,1.5600000000000003,0.6000000000000001,1,1,1,9,0.11204061961763394,0.0981212567777058,0.185653430243637,0.7287206649780273,0.1334390640258789
500,1,1.5600000000000003,0.6000000000000001,1,1,1,10,0.11531164099785371,0.09759130069913631,0.18786868881620483,0.7357847690582275,0.17165136337280273
500,1,1.5600000000000003,0.6000000000000001,1,1,1,11,0.1193611651941309,0.11654662737168738,0.20349912212929455,0.7234992980957031,0.15816998481750488
500,1,1.5600000000000003,0.6000000000000001,1,1,1,12,0.1121408834140316,0.08555601057643258,0.18094690738271818,0.7113626003265381,0.15185236930847168
500,1,1.5600000000000003,0.6000000000000001,1,1,1,13,0.11011150608641553,0.11988811799775537,0.18284772351894946,0.7451822757720947,0.12272286415100098
500,1,1.5600000000000003,0.6000000000000001,1,1,1,14,0.11859526062109237,0.09651996566106062,0.18245449260423494,0.7163193225860596,0.1554417610168457
500,1,1.5600000000000003,0.6000000000000001,1,1,1,15,0.10938664135009565,0.10566175516904525,0.1858397756271489,0.7508230209350586,0.12464165687561035
500,1,1.5600000000000003,0.6000000000000001,1,1,1,16,0.10850199438547911,0.10948501771183886,0.1823950735141721,0.8738093376159668,0.17310452461242676
500,1,1.5600000000000003,0.6000000000000001,1,1,1,17,0.10675962776636684,0.09989499949498287,0.18066713097187762,0.7267518043518066,0.15458130836486816
500,1,1.5600000000000003,0.6000000000000001,1,1,1,18,0.11720786428446611,0.09991979545548856,0.20591757999298704,0.7180006504058838,0.1525423526763916
500,1,1.5600000000000003,0.6000000000000001,1,1,1,19,0.12366275595136803,0.11978357875794071,0.20187922973746247,0.8112668991088867,0.16765093803405762
500,1,1.5600000000000003,0.6000000000000001,1,1,1,20,0.11628790594757643,0.11863177932077082,0.20645531984350335,0.7828512191772461,0.17920565605163574
500,1,1.5600000000000003,0.6000000000000001,1,1,1,21,0.11391460243550021,0.08941345402090664,0.1771887805620267,0.738922119140625,0.1394052505493164
500,1,1.5600000000000003,0.6000000000000001,1,1,1,22,0.1093301526387244,0.09360506448297373,0.16648161698222314,0.6750626564025879,0.14529824256896973
