n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,0.0,0.0,0.0,1,1,1,0,2.25137082970367e-14,2.1699180498159427e-14,0.36969947814941406,0.08206844329833984
500,0.0,0.0,0.0,1,1,1,1,1.2769797101727557e-14,2.2936519834554376e-14,0.3533339500427246,0.06352114677429199
500,0.0,0.0,0.0,1,1,1,2,1.872833559248653e-14,2.397876127519862e-14,0.3625056743621826,0.07641887664794922
500,0.0,0.0,0.0,1,1,1,3,1.4856094065038072e-14,1.8054356571964866e-14,0.3969435691833496,0.07070112228393555
500,0.0,0.0,0.0,1,1,1,4,1.9008192731420976e-14,1.742731902818358e-14,0.318040132522583,0.059967041015625
500,0.0,0.0,0.0,1,1,1,5,1.6494379881157052e-14,1.6637424562445553e-14,0.3096189498901367,0.0570063591003418
500,0.0,0.0,0.0,1,1,1,6,1.586892504684255e-14,1.1866409380345455e-14,0.30550384521484375,0.06112241744995117
500,0.0,0.0,0.0,1,1,1,7,1.294020183215013e-14,1.4839268731761574e-14,0.30922961235046387,0.05696249008178711
500,0.0,0.0,0.0,1,1,1,8,1.1869427794796252e-14,1.33579673163449e-14,0.2933225631713867,0.060497283935546875
500,0.0,0.0,0.0,1,1,1,9,2.0139687716070377e-14,1.4055952120294613e-14,0.32001781463623047,0.06107950210571289
500,0.0,0.0,0.0,1,1,1,10,1.6800830806989908e-14,1.4850452074460532e-14,0.37091779708862305,0.06869745254516602
500,0.0,0.0,0.0,1,1,1,11,1.221223248589312e-14,2.093940667457303e-14,0.31574320793151855,0.06757640838623047
500,0.0,0.0,0.0,1,1,1,12,1.5788019417342178e-14,1.5508190367649476e-14,0.3146083354949951,0.05778837203979492
500,0.0,0.0,0.0,1,1,1,13,9.458259646721978e-15,1.8082666982890257e-14,0.3180396556854248,0.05640053749084473
500,0.0,0.0,0.0,1,1,1,14,1.4104585027269267e-14,1.6773188315764162e-14,0.3188481330871582,0.05695843696594238
500,0.0,0.0,0.0,1,1,1,15,2.029500613992088e-14,2.5239938287811708e-14,0.3324310779571533,0.060965538024902344
500,0.0,0.0,0.0,1,1,1,16,1.7295176004035964e-14,1.33726582226646e-14,0.31580424308776855,0.05796933174133301
500,0.0,0.0,0.0,1,1,1,17,9.45015193111921e-15,1.0054110076634641e-14,0.3309013843536377,0.07970142364501953
500,0.0,0.0,0.0,1,1,1,18,1.4090310414655175e-14,9.331819134842534e-15,0.3546907901763916,0.06363677978515625
500,0.0,0.0,0.0,1,1,1,19,1.5005662493040393e-14,1.2291427472082641e-14,0.31320834159851074,0.06295990943908691
500,0.0,0.0,0.0,1,1,1,20,1.1259190882105294e-14,1.3128827357795176e-14,0.3298511505126953,0.05193305015563965
500,0.0,0.0,0.0,1,1,1,21,1.3856100696700044e-14,1.7798229048217483e-14,0.3210933208465576,0.06096363067626953
500,0.0,0.0,0.0,1,1,1,22,1.1734012222602155e-14,1.2531388807050426e-14,0.33396029472351074,0.05751967430114746
500,0.0,0.0,0.0,1,1,1,23,1.8407704616068712e-14,1.976695897494813e-14,0.36922526359558105,0.06965160369873047
