n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_gerr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,2,0.0,0.0,1,1,1,18,0.10839106362602266,0.11821756935077525,0.20580456097004418,0.7791318893432617,0.17766141891479492
500,2,0.0,0.0,1,1,1,19,0.1079970325999792,0.12599598538781376,0.20591386767421815,0.6164257526397705,0.13397836685180664
500,2,0.0,0.0,1,1,1,20,0.12818885765892554,0.13671722900324018,0.2082335287086668,0.6253855228424072,0.13283276557922363
500,2,0.0,0.0,1,1,1,21,0.09887925442656466,0.1674591508842065,0.2560833175859553,0.612105131149292,0.11161375045776367
500,2,0.0,0.0,1,1,1,22,0.11836121150750827,0.16334772443411577,0.23740335843013957,0.6434266567230225,0.15554213523864746
500,2,0.0,0.0,1,1,1,23,0.1076770937795083,0.14563883417407222,0.2262421505249133,0.767737865447998,0.13971757888793945
500,2,0.0,0.0,1,1,1,24,0.09401701401163713,0.12815377806874576,0.18826140727267315,0.5602455139160156,0.14704108238220215
500,2,0.44000000000000006,0.2,1,1,1,0,0.11417523571047085,0.14321382873232008,0.23849728701208134,0.6140897274017334,0.14986133575439453
500,2,0.44000000000000006,0.2,1,1,1,1,0.10728706808827196,0.204661017006191,0.2767458891284289,0.610640287399292,0.12686800956726074
500,2,0.44000000000000006,0.2,1,1,1,2,0.11346401824035923,0.1514064091331564,0.25485761041845334,0.6521761417388916,0.1361675262451172
500,2,0.44000000000000006,0.2,1,1,1,3,0.10871626202974943,0.1335627971800336,0.18950322905625494,0.8161823749542236,0.13977289199829102
500,2,0.44000000000000006,0.2,1,1,1,4,0.11725093505790704,0.11843560470725582,0.1841448252106095,0.5899271965026855,0.12149906158447266
500,2,0.44000000000000006,0.2,1,1,1,5,0.10682140254212745,0.1630669825318503,0.26741599976410907,0.6090233325958252,0.13029146194458008
500,2,0.44000000000000006,0.2,1,1,1,6,0.12280406606255453,0.18448819328557184,0.26812171259520196,0.6089465618133545,0.13495874404907227
500,2,0.44000000000000006,0.2,1,1,1,7,0.0947695104046276,0.143491205252085,0.22358084982894583,0.6511614322662354,0.12849879264831543
