n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_gerr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,2.5,8,2,1,1,1,7,0.47697356008225644,0.8001240141669195,1.1613589242142157,0.876262903213501,0.1792283058166504
500,2.5,8,2,1,1,1,8,0.45333534763880406,0.7392350268409619,1.1600886543699949,0.8636288642883301,0.15804839134216309
500,2.5,8,2,1,1,1,9,0.4120325618839361,0.6813817525994214,0.9616892961320912,0.9093213081359863,0.17238950729370117
500,2.5,8,2,1,1,1,10,0.45306216862972787,0.6455834008791406,0.93205524173566,0.9778749942779541,0.16536831855773926
500,2.5,8,2,1,1,1,11,0.4521416292608396,0.7301862205893088,1.1823278498501484,0.6835196018218994,0.16452383995056152
500,2.5,8,2,1,1,1,12,0.4486814808373082,0.74978889048396,1.0716860101611854,0.6766972541809082,0.13622736930847168
500,2.5,8,2,1,1,1,13,0.4707401317827208,0.680274210874318,1.0540732493041371,0.7226500511169434,0.13206195831298828
500,2.5,8,2,1,1,1,14,0.48872191211514476,0.960819695460079,1.3255773233503192,0.7909302711486816,0.18259310722351074
500,2.5,8,2,1,1,1,15,0.48448179952992787,0.6234526927164638,1.026853470809602,0.865839958190918,0.13407444953918457
500,2.5,8,2,1,1,1,16,0.5197623788942836,0.7330805494790084,1.2528429283732918,0.6865658760070801,0.16135120391845703
500,2.5,8,2,1,1,1,17,0.4846438151936269,0.8658320065217507,1.3504758217153776,0.810347318649292,0.1732041835784912
500,2.5,8,2,1,1,1,18,0.4899144594511751,0.8353433624921524,1.1733367912580293,0.7375974655151367,0.17030858993530273
500,2.5,8,2,1,1,1,19,0.4305890232193795,1.0575760678888468,1.3221340572014488,0.8379647731781006,0.20767521858215332
500,2.5,8,2,1,1,1,20,0.5159170507571239,0.7228629907728082,1.0127660084791328,0.7137908935546875,0.15875935554504395
500,2.5,8,2,1,1,1,21,0.44684272396166935,0.8126329429671985,1.256316196521056,0.7234864234924316,0.1393418312072754
500,2.5,8,2,1,1,1,22,0.43417796058471597,0.7147703115610442,1.1080406022640537,0.6580021381378174,0.14436626434326172
500,2.5,8,2,1,1,1,23,0.444640572961974,0.5857804925964831,0.908807612973604,0.8656561374664307,0.18164753913879395
500,2.5,8,2,1,1,1,24,0.5688186481466131,0.8670669094796002,1.3151159091080011,0.8839936256408691,0.12540769577026367
500,3.0,8,2,1,1,1,0,0.646436205055586,0.7912219376152816,1.424941165081325,0.7422072887420654,0.17200779914855957
500,3.0,8,2,1,1,1,1,0.5475545202735209,0.799976592487498,1.1813020511536594,0.7023591995239258,0.18278717994689941
500,3.0,8,2,1,1,1,2,0.7098000847323831,1.00497164533158,1.5851420594559185,0.9282920360565186,0.1539592742919922
500,3.0,8,2,1,1,1,3,0.5395655398840684,1.1629065074883942,1.5327322920032622,0.7782676219940186,0.1297290325164795
500,3.0,8,2,1,1,1,4,0.546468545123299,0.71088927064883,1.124442354634361,0.6749475002288818,0.16563677787780762
500,3.0,8,2,1,1,1,5,0.7276614058551705,0.9941743470134717,1.3724248168674693,0.7106997966766357,0.17999815940856934
500,3.0,8,2,1,1,1,6,0.4982785888930361,0.7362006544643077,1.2132741259259838,0.7513995170593262,0.1314232349395752
500,3.0,8,2,1,1,1,7,0.5661620445430128,1.1403962013235607,1.538908111014171,0.8006069660186768,0.1208956241607666
500,3.0,8,2,1,1,1,8,0.5308629440590287,0.8988236422517958,1.3828442262225038,0.7273383140563965,0.1304454803466797
500,3.0,8,2,1,1,1,9,0.5384696734822682,1.0421643577377877,1.357280320139937,0.6847641468048096,0.1327824592590332
500,3.0,8,2,1,1,1,10,0.5547618194725605,0.7612281867180127,1.2818122681551074,0.777336597442627,0.1709270477294922
