n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,0.2,0.0,0.0,1,1,1,0,0.021642597340090376,0.015210067139415131,0.33479928970336914,0.06743597984313965
500,0.2,0.0,0.0,1,1,1,1,0.02329703681577557,0.01574715800935341,0.3440055847167969,0.06508827209472656
500,0.2,0.0,0.0,1,1,1,2,0.020677547967003204,0.01611179973371941,0.3236656188964844,0.06352090835571289
500,0.2,0.0,0.0,1,1,1,3,0.02245818422089895,0.016226055515487916,0.34461450576782227,0.07051301002502441
500,0.2,0.0,0.0,1,1,1,4,0.02187441342142938,0.01676876997330217,0.3633303642272949,0.06400322914123535
500,0.2,0.0,0.0,1,1,1,5,0.021855054609074387,0.01481465550499992,0.4411430358886719,0.0795130729675293
500,0.2,0.0,0.0,1,1,1,6,0.02308203007383207,0.011976215095581595,0.3987905979156494,0.07367563247680664
500,0.2,0.0,0.0,1,1,1,7,0.02259813726212678,0.012883362724688199,0.31644535064697266,0.06602120399475098
500,0.2,0.0,0.0,1,1,1,8,0.024700245544393182,0.016861246113476697,0.33217930793762207,0.06640148162841797
500,0.2,0.0,0.0,1,1,1,9,0.02447671384316864,0.01537017934374049,0.34039735794067383,0.06303763389587402
500,0.2,0.0,0.0,1,1,1,10,0.023171411711282404,0.012723348564736246,0.3255882263183594,0.06450796127319336
500,0.2,0.0,0.0,1,1,1,11,0.022964020983661737,0.011841678318920176,0.334195613861084,0.062032222747802734
500,0.2,0.0,0.0,1,1,1,12,0.023192494828411347,0.012683863431660329,0.3445916175842285,0.06650733947753906
500,0.2,0.0,0.0,1,1,1,13,0.022457410209631476,0.018232738382958344,0.40402889251708984,0.08051657676696777
500,0.2,0.0,0.0,1,1,1,14,0.022540349715189693,0.015693938785878582,0.33366942405700684,0.06451606750488281
500,0.2,0.0,0.0,1,1,1,15,0.021669608794785584,0.011504087257682977,0.33462047576904297,0.07300519943237305
500,0.2,0.0,0.0,1,1,1,16,0.02467609909803602,0.01644757848478882,0.4011046886444092,0.0709834098815918
500,0.2,0.0,0.0,1,1,1,17,0.019972246549998334,0.013973247248027326,0.3276243209838867,0.07851982116699219
500,0.2,0.0,0.0,1,1,1,18,0.02337810739599202,0.01711140421715593,0.3322265148162842,0.06203293800354004
500,0.2,0.0,0.0,1,1,1,19,0.02101163076975854,0.013935636689762856,0.33790111541748047,0.0665736198425293
500,0.2,0.0,0.0,1,1,1,20,0.02281909298596218,0.012931355086955513,0.4303855895996094,0.07651424407958984
500,0.2,0.0,0.0,1,1,1,21,0.019360584082219155,0.018865443261790953,0.345414400100708,0.0775146484375
500,0.2,0.0,0.0,1,1,1,22,0.0212087174035633,0.020721644855735608,0.3300905227661133,0.06400084495544434
500,0.2,0.0,0.0,1,1,1,23,0.027960362659211663,0.01172027638309693,0.3420584201812744,0.06350994110107422
500,0.2,0.0,0.0,1,1,1,24,0.02067915524590997,0.01497772547340411,0.36968183517456055,0.06413149833679199
500,0.2,0.44000000000000006,0.2,1,1,1,0,0.024385720242332605,0.029072642386769352,0.332073450088501,0.07951116561889648
500,0.2,0.44000000000000006,0.2,1,1,1,1,0.022489196325264128,0.02790933402802482,0.3202049732208252,0.06502175331115723
500,0.2,0.44000000000000006,0.2,1,1,1,2,0.02309967218956701,0.030617361175884622,0.3930816650390625,0.07801342010498047
500,0.2,0.44000000000000006,0.2,1,1,1,3,0.02567044576495365,0.023283902584721627,0.3764224052429199,0.07200288772583008
500,0.2,0.44000000000000006,0.2,1,1,1,4,0.02418150563446889,0.030026221232567638,0.35659337043762207,0.06500005722045898
500,0.2,0.44000000000000006,0.2,1,1,1,5,0.028074668620459375,0.038401973079685764,0.3305542469024658,0.08051848411560059
500,0.2,0.44000000000000006,0.2,1,1,1,6,0.023763371277433436,0.029860189744698316,0.33586597442626953,0.06691884994506836
500,0.2,0.44000000000000006,0.2,1,1,1,7,0.023371856051073357,0.026655011006485766,0.3460814952850342,0.0630030632019043
500,0.2,0.44000000000000006,0.2,1,1,1,8,0.0250398857919831,0.03362421754598992,0.3696889877319336,0.06500077247619629
500,0.2,0.44000000000000006,0.2,1,1,1,9,0.02504178670437813,0.027252863763771003,0.5681624412536621,0.11862635612487793
500,0.2,0.44000000000000006,0.2,1,1,1,10,0.025504155510316488,0.02899381349760553,0.6551425457000732,0.14252996444702148
500,0.2,0.44000000000000006,0.2,1,1,1,11,0.023534553288446638,0.03169112284638324,0.5287168025970459,0.10402417182922363
500,0.2,0.44000000000000006,0.2,1,1,1,12,0.027100216303370922,0.02746752523698465,0.5206859111785889,0.09082913398742676
500,0.2,0.44000000000000006,0.2,1,1,1,13,0.0234231365986941,0.030079031036950216,0.5042159557342529,0.1033937931060791
500,0.2,0.44000000000000006,0.2,1,1,1,14,0.02405831438554491,0.02807674017215727,0.4901554584503174,0.10053420066833496
500,0.2,0.44000000000000006,0.2,1,1,1,15,0.02315237534509331,0.027988150973792637,0.7061688899993896,0.1511073112487793
500,0.2,0.44000000000000006,0.2,1,1,1,16,0.02313465906954442,0.032830403766777254,0.6621439456939697,0.12506389617919922
500,0.2,0.44000000000000006,0.2,1,1,1,17,0.022703121574246612,0.030710495491758305,0.507460355758667,0.10651254653930664
500,0.2,0.44000000000000006,0.2,1,1,1,18,0.02547455366095325,0.027587360632296994,0.4460282325744629,0.10151314735412598
500,0.2,0.44000000000000006,0.2,1,1,1,19,0.02299038910196333,0.026263151623351955,0.43511533737182617,0.10004329681396484
500,0.2,0.44000000000000006,0.2,1,1,1,20,0.024096032149333337,0.02674327603296256,0.45013904571533203,0.10104012489318848
500,0.2,0.44000000000000006,0.2,1,1,1,21,0.024255060886287656,0.02629631424360437,0.586848258972168,0.12105059623718262
500,0.2,0.44000000000000006,0.2,1,1,1,22,0.02191925993121968,0.027386034456496445,0.4536879062652588,0.09351515769958496
500,0.2,0.44000000000000006,0.2,1,1,1,23,0.024220499774269565,0.02711941881355817,0.45686984062194824,0.07852506637573242
500,0.2,0.44000000000000006,0.2,1,1,1,24,0.02682638511488169,0.026082087810054454,0.4600667953491211,0.08763909339904785
500,0.2,0.96,0.4,1,1,1,0,0.03389428317495757,0.04714045469976097,0.49202871322631836,0.0921318531036377
500,0.2,0.96,0.4,1,1,1,1,0.030855223760586338,0.052278188068278796,0.4959731101989746,0.10338664054870605
500,0.2,0.96,0.4,1,1,1,2,0.030613961213934598,0.06184699318545626,0.6140570640563965,0.1468820571899414
500,0.2,0.96,0.4,1,1,1,3,0.03381641333151541,0.0641416227210779,0.5043759346008301,0.10047101974487305
500,0.2,0.96,0.4,1,1,1,4,0.03289547925229233,0.04929060586273845,0.5093317031860352,0.0931236743927002
500,0.2,0.96,0.4,1,1,1,5,0.032448594318752584,0.04574661128539027,0.4920926094055176,0.09890866279602051
500,0.2,0.96,0.4,1,1,1,6,0.030133265529276823,0.054652096484991294,0.5067005157470703,0.09416890144348145
500,0.2,0.96,0.4,1,1,1,7,0.030705389095136107,0.07031140915371865,0.5578300952911377,0.11693525314331055
500,0.2,0.96,0.4,1,1,1,8,0.032358087270453674,0.04977102903642902,0.667245626449585,0.09715652465820312
500,0.2,0.96,0.4,1,1,1,9,0.033063091534073184,0.04903507947148851,0.5119140148162842,0.08795738220214844
500,0.2,0.96,0.4,1,1,1,10,0.034543070818268296,0.07489521410514462,0.4849123954772949,0.08722853660583496
500,0.2,0.96,0.4,1,1,1,11,0.03703538713297858,0.05030031895611944,0.4843285083770752,0.09212207794189453
500,0.2,0.96,0.4,1,1,1,12,0.02885678188479918,0.052971460269023746,0.5742847919464111,0.10997724533081055
