n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,0.4,0.96,0.4,1,1,1,0,0.0550450907916837,0.0561323153978583,0.4936635494232178,0.10241532325744629
500,0.4,0.96,0.4,1,1,1,1,0.046418511293670875,0.053724801946614505,0.4946620464324951,0.110809326171875
500,0.4,0.96,0.4,1,1,1,2,0.04409891947224094,0.05666098139047831,0.5081086158752441,0.11094045639038086
500,0.4,0.96,0.4,1,1,1,3,0.044661929950104755,0.06847188804622294,0.6044888496398926,0.14080333709716797
500,0.4,0.96,0.4,1,1,1,4,0.053877022151289915,0.05629409792976943,0.5372574329376221,0.13642239570617676
500,0.4,0.96,0.4,1,1,1,5,0.054174019783015566,0.05755704847046988,0.4854438304901123,0.10027885437011719
500,0.4,0.96,0.4,1,1,1,6,0.04849448024900937,0.05394962400008749,0.4946315288543701,0.09681272506713867
500,0.4,0.96,0.4,1,1,1,7,0.052388605152296576,0.06270257374823032,0.5408182144165039,0.11225128173828125
500,0.4,0.96,0.4,1,1,1,8,0.0468619229570864,0.0722132551885488,0.5200479030609131,0.13335275650024414
500,0.4,0.96,0.4,1,1,1,9,0.05404482084214065,0.06018009327309603,0.5969011783599854,0.12527704238891602
500,0.4,0.96,0.4,1,1,1,10,0.04496242479776761,0.05930122852175913,0.483919620513916,0.09851455688476562
500,0.4,0.96,0.4,1,1,1,11,0.052413125238552245,0.05426382426472887,0.511829137802124,0.1070718765258789
500,0.4,0.96,0.4,1,1,1,12,0.05052609125146358,0.05366589675660793,0.49563169479370117,0.1163640022277832
500,0.4,0.96,0.4,1,1,1,13,0.052673457753159215,0.052093811914468685,0.5053901672363281,0.1008455753326416
500,0.4,0.96,0.4,1,1,1,14,0.046186929572323066,0.057184361505356066,0.528278112411499,0.11464476585388184
500,0.4,0.96,0.4,1,1,1,15,0.049299896634090026,0.04893187797194158,0.600522518157959,0.1263895034790039
500,0.4,0.96,0.4,1,1,1,16,0.05255390725430594,0.056498522467741105,0.5040593147277832,0.09735417366027832
500,0.4,0.96,0.4,1,1,1,17,0.04886325225693077,0.05798259076549014,0.503638505935669,0.10233950614929199
500,0.4,0.96,0.4,1,1,1,18,0.04340180094339339,0.05162649648992106,0.47054481506347656,0.10258221626281738
500,0.4,0.96,0.4,1,1,1,19,0.0467345243966776,0.05465739711645494,0.522608757019043,0.0925302505493164
500,0.4,0.96,0.4,1,1,1,20,0.04797431518042366,0.05535766609384147,0.5128805637359619,0.12653326988220215
500,0.4,0.96,0.4,1,1,1,21,0.050673713885956734,0.05128829430001449,0.5880141258239746,0.13574767112731934
500,0.4,0.96,0.4,1,1,1,22,0.04948574827907457,0.05528359715177619,0.5090281963348389,0.09771227836608887
