n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_gerr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,0.0,3,1,1,1,1,0,0.061048535733239664,0.1309712817484278,0.17011387990042384,0.4582512378692627,0.08951568603515625
500,0.0,3,1,1,1,1,1,0.05854555014981305,0.11642825137003555,0.16733469931853276,0.39783430099487305,0.08250999450683594
500,0.0,3,1,1,1,1,2,0.057307482360515444,0.12555037424531004,0.1733350624679253,0.45216989517211914,0.08300518989562988
500,0.0,3,1,1,1,1,3,0.05970105446086191,0.12967067913856614,0.1599373227838982,0.4724462032318115,0.08750486373901367
500,0.0,3,1,1,1,1,4,0.06342004040547117,0.14132725255112302,0.19137879970484628,0.3952033519744873,0.08244776725769043
500,0.0,3,1,1,1,1,5,0.06082054125233378,0.131898650759111,0.16000819970908436,0.39112234115600586,0.0815134048461914
500,0.0,3,1,1,1,1,6,0.06295868245207374,0.14322367500771332,0.1841775452909657,0.40958595275878906,0.08350634574890137
500,0.0,3,1,1,1,1,7,0.0646180712747352,0.12641367977126217,0.15851590122253714,0.39562463760375977,0.09370970726013184
500,0.0,3,1,1,1,1,8,0.06283037449167826,0.1240028524428889,0.15894696712512713,0.39232349395751953,0.08482551574707031
500,0.0,3,1,1,1,1,9,0.05251302964635793,0.12344769822317521,0.15547805504192203,0.40020227432250977,0.07952380180358887
500,0.0,3,1,1,1,1,10,0.056353948738643175,0.11469455350130785,0.15041560812919472,0.4474155902862549,0.08907556533813477
500,0.0,3,1,1,1,1,11,0.06122163152695536,0.13362905006653486,0.1779748437922662,0.46189212799072266,0.09555959701538086
500,0.0,3,1,1,1,1,12,0.05655720377316838,0.11932471542343731,0.15069449840414356,0.4272949695587158,0.08609580993652344
500,0.0,3,1,1,1,1,13,0.06251711972008876,0.13883547677307634,0.17786759161228086,0.40807151794433594,0.09294819831848145
500,0.0,3,1,1,1,1,14,0.06050032174538079,0.12619417395446195,0.15022820703436732,0.4400603771209717,0.08724093437194824
500,0.0,3,1,1,1,1,15,0.05359553059815313,0.125910343713546,0.15167889605624502,0.4704134464263916,0.10739350318908691
500,0.0,3,1,1,1,1,16,0.0576899372499294,0.12640189479718947,0.16464633209587196,0.4213109016418457,0.08749604225158691
500,0.0,3,1,1,1,1,17,0.055213893573960324,0.12715896658487189,0.17395221214632878,0.5178201198577881,0.09366393089294434
500,0.0,3,1,1,1,1,18,0.0634268221186822,0.1229925836153293,0.14666280314698937,0.42551302909851074,0.08700752258300781
500,0.0,3,1,1,1,1,19,0.05887066457495107,0.12934850563120126,0.1715260377136627,0.41671156883239746,0.08353877067565918
500,0.0,3,1,1,1,1,20,0.07220598848690703,0.13101434138176474,0.15061410458794652,0.4075319766998291,0.0843355655670166
500,0.0,3,1,1,1,1,21,0.06006093111371705,0.12113531497497847,0.15131515300097698,0.4142725467681885,0.08671092987060547
500,0.0,3,1,1,1,1,22,0.06706213579401853,0.13011283466283552,0.167030832027934,0.4341464042663574,0.0845947265625
500,0.0,3,1,1,1,1,23,0.06264585025200249,0.1189525396496254,0.15508702579142694,0.6486189365386963,0.16263413429260254
500,0.0,3,1,1,1,1,24,0.057741704580289925,0.14602937952318407,0.17915479270366388,0.6639440059661865,0.12499809265136719
500,0.2,3,1,1,1,1,0,0.06206543516209339,0.12077544721370058,0.1827900667749371,0.5776374340057373,0.11760377883911133
500,0.2,3,1,1,1,1,1,0.06440469106920672,0.13119789570767096,0.159997705236593,0.5834815502166748,0.13556575775146484
500,0.2,3,1,1,1,1,2,0.07217260971932415,0.13238157552760385,0.1754881867767008,0.6591763496398926,0.1480879783630371
500,0.2,3,1,1,1,1,3,0.06484299522386765,0.13064100542407348,0.17177593908934477,0.7109739780426025,0.16896939277648926
500,0.2,3,1,1,1,1,4,0.07052067843242077,0.13864850896213302,0.17358693706829692,0.6898655891418457,0.12280082702636719
500,0.2,3,1,1,1,1,5,0.064519351217188,0.14336921621922627,0.18020737055621186,0.602546215057373,0.1355881690979004
500,0.2,3,1,1,1,1,6,0.06238897117224499,0.13425849022762926,0.16564169673306015,0.8342313766479492,0.14558768272399902
500,0.2,3,1,1,1,1,7,0.061860700982930145,0.12343745100536939,0.16758949089995956,0.738140344619751,0.18375468254089355
500,0.2,3,1,1,1,1,8,0.05735700784533978,0.11553361810660587,0.1558810495073033,0.6474230289459229,0.153916597366333
500,0.2,3,1,1,1,1,9,0.06344202525269234,0.1306641020139622,0.16358571054883042,0.5504887104034424,0.12836527824401855
500,0.2,3,1,1,1,1,10,0.0643512665093504,0.1615830802889245,0.21230519216966218,0.740839958190918,0.1397242546081543
500,0.2,3,1,1,1,1,11,0.06845535675613867,0.1342337104928657,0.18377553649006328,0.5258760452270508,0.11109328269958496
500,0.2,3,1,1,1,1,12,0.06382037286710343,0.12774639971976126,0.1585378372281973,0.5040504932403564,0.1219019889831543
500,0.2,3,1,1,1,1,13,0.061225240689181504,0.12225643550808508,0.16359456085692115,0.6378448009490967,0.11085653305053711
500,0.2,3,1,1,1,1,14,0.05673152780568423,0.12332519535726773,0.1777001715213053,0.45682311058044434,0.09665894508361816
500,0.2,3,1,1,1,1,15,0.06170090687620155,0.13375583696273075,0.1716131404306909,0.48346734046936035,0.10115957260131836
500,0.2,3,1,1,1,1,16,0.05839948789782112,0.11785385672732361,0.15685783629326466,0.4275479316711426,0.10027098655700684
500,0.2,3,1,1,1,1,17,0.05747247982860882,0.12411190383111712,0.18067130400293427,0.45276904106140137,0.10057640075683594
500,0.2,3,1,1,1,1,18,0.06557107625210487,0.12598982014386545,0.18907654599922247,0.5017998218536377,0.10905838012695312
500,0.2,3,1,1,1,1,19,0.06907603649689036,0.13802477759996565,0.16471143901767016,0.5652008056640625,0.13122963905334473
500,0.2,3,1,1,1,1,20,0.05288149670982696,0.12904220960690815,0.16833176374558362,0.6913421154022217,0.1289842128753662
500,0.2,3,1,1,1,1,21,0.06072540309549089,0.13430482065408508,0.1944507201065689,0.5768578052520752,0.12378764152526855
500,0.2,3,1,1,1,1,22,0.07753493514492653,0.13596671590222814,0.1635854868225496,0.6281001567840576,0.14367914199829102
500,0.2,3,1,1,1,1,23,0.06989675062093238,0.1385448121957224,0.17599668502443266,0.9048862457275391,0.27440690994262695
500,0.2,3,1,1,1,1,24,0.06608278321140294,0.16349075143718828,0.21613009416229143,0.6942534446716309,0.15683960914611816
500,0.4,3,1,1,1,1,0,0.07775361310260347,0.11525705935217799,0.16565303378718577,0.6965382099151611,0.11809039115905762
500,0.4,3,1,1,1,1,1,0.0865177534859619,0.13482056875362208,0.17397572008646783,0.5876588821411133,0.11803150177001953
500,0.4,3,1,1,1,1,2,0.07974584209897694,0.12188783150221838,0.17077169693516392,0.6153950691223145,0.14779400825500488
500,0.4,3,1,1,1,1,3,0.06943347585911855,0.12989751739032443,0.18084905577354182,0.637969970703125,0.13369011878967285
500,0.4,3,1,1,1,1,4,0.07494540454361312,0.15318131345632682,0.19329014046287019,0.7780258655548096,0.19425678253173828
500,0.4,3,1,1,1,1,5,0.06778026272598346,0.12603852809697222,0.1666384986633737,0.6940798759460449,0.16872024536132812
500,0.4,3,1,1,1,1,6,0.06532861698196805,0.1113362054472142,0.1619885563810325,0.6065776348114014,0.1312251091003418
500,0.4,3,1,1,1,1,7,0.08239981136961431,0.13355702609310915,0.1719909888520421,0.6112773418426514,0.15126895904541016
500,0.4,3,1,1,1,1,8,0.07678192605721984,0.13654730422682965,0.16947817429597592,0.6534786224365234,0.1622786521911621
500,0.4,3,1,1,1,1,9,0.07541438001814113,0.12019277318217812,0.16908542882654343,0.7708141803741455,0.17046284675598145
500,0.4,3,1,1,1,1,10,0.07418143542285702,0.12185912818351069,0.157615516429651,0.6038599014282227,0.13270187377929688
500,0.4,3,1,1,1,1,11,0.06981660884348692,0.11364485913546288,0.171396612426212,0.6471395492553711,0.1212615966796875
500,0.4,3,1,1,1,1,12,0.0765039971227355,0.12738699566315786,0.17164872551713015,0.5848691463470459,0.12769770622253418
500,0.4,3,1,1,1,1,13,0.0775978658675693,0.15342563098778755,0.1910781582437408,0.6308965682983398,0.1542372703552246
500,0.4,3,1,1,1,1,14,0.06647301546709716,0.1125092035284896,0.151857789505696,0.756882905960083,0.12349891662597656
