n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,0.0,0.0,0.0,1,1,1,0,1.0208094047923058e-14,1.9434928921432557e-14,0.39290285110473633,0.07651042938232422
500,0.0,0.0,0.0,1,1,1,1,9.907029919499705e-15,1.8181914725742728e-14,0.366046667098999,0.06604671478271484
500,0.0,0.0,0.0,1,1,1,2,1.418053416482209e-14,2.1062148066099273e-14,0.308086633682251,0.05649089813232422
500,0.0,0.0,0.0,1,1,1,3,1.3374415150982947e-14,1.434896150467636e-14,0.32645702362060547,0.06000041961669922
500,0.0,0.0,0.0,1,1,1,4,1.2069459976741759e-14,1.8327950446032472e-14,0.3302640914916992,0.06909918785095215
500,0.0,0.0,0.0,1,1,1,5,1.3384261648828317e-14,1.2363450032664543e-14,0.3057403564453125,0.07005977630615234
500,0.0,0.0,0.0,1,1,1,6,1.2239831213787899e-14,1.6538969704470283e-14,0.3136012554168701,0.058518409729003906
500,0.0,0.0,0.0,1,1,1,7,1.2203620728612667e-14,2.193301713775577e-14,0.30922627449035645,0.05948901176452637
500,0.0,0.0,0.0,1,1,1,8,1.0139167712674417e-14,1.9400651004633202e-14,0.3126070499420166,0.06251358985900879
500,0.0,0.0,0.0,1,1,1,9,1.239170668092149e-14,1.2676491296247906e-14,0.3257584571838379,0.06351375579833984
500,0.0,0.0,0.0,1,1,1,10,1.622751987507847e-14,2.6307146886959113e-14,0.3116872310638428,0.054982900619506836
500,0.0,0.0,0.0,1,1,1,11,1.3371450200534796e-14,1.951878170805792e-14,0.34748411178588867,0.07852005958557129
500,0.0,0.0,0.0,1,1,1,12,8.177986186268736e-15,1.1553256266253424e-14,0.38010573387145996,0.08352541923522949
500,0.0,0.0,0.0,1,1,1,13,1.7296089472798407e-14,1.832439834450183e-14,0.3196439743041992,0.06949591636657715
500,0.0,0.0,0.0,1,1,1,14,1.7721737037345703e-14,2.562337256805564e-14,0.33112096786499023,0.05599856376647949
500,0.0,0.0,0.0,1,1,1,15,9.59485198836646e-15,1.3153214712619998e-14,0.3137788772583008,0.06651973724365234
500,0.0,0.0,0.0,1,1,1,16,1.9294597375381404e-14,2.651922881617284e-14,0.31724047660827637,0.06051158905029297
