n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,0.0,1.56,0.6,1,1,1,0,0.03526830179647979,0.07367735565728123,0.3994755744934082,0.0709085464477539
500,0.0,1.56,0.6,1,1,1,1,0.03423683250315464,0.08478756019109247,0.47955918312072754,0.08213019371032715
500,0.0,1.56,0.6,1,1,1,2,0.034914001943636405,0.0704625744094555,0.35455846786499023,0.0866093635559082
500,0.0,1.56,0.6,1,1,1,3,0.03413085020125416,0.0756704963070023,0.3776085376739502,0.07619023323059082
500,0.0,1.56,0.6,1,1,1,4,0.041678780008610014,0.07378607809974747,0.4679985046386719,0.058122873306274414
500,0.0,1.56,0.6,1,1,1,5,0.03716393859988048,0.07863638584526421,0.45700836181640625,0.08696985244750977
500,0.0,1.56,0.6,1,1,1,6,0.03911954236524169,0.07158825859879213,0.43369436264038086,0.08357381820678711
500,0.0,1.56,0.6,1,1,1,7,0.03815278723554548,0.0773076669486568,0.5912325382232666,0.10012507438659668
500,0.0,1.56,0.6,1,1,1,8,0.04298601260078066,0.08278384175538012,0.4407064914703369,0.08409571647644043
500,0.0,1.56,0.6,1,1,1,9,0.030568903471137845,0.0788048398483583,0.31157541275024414,0.05750608444213867
500,0.0,1.56,0.6,1,1,1,10,0.03592516915933653,0.08561492608544041,0.2990834712982178,0.055982351303100586
500,0.0,1.56,0.6,1,1,1,11,0.0351587340442413,0.07196694453569331,0.31006574630737305,0.05401206016540527
500,0.0,1.56,0.6,1,1,1,12,0.03303940505996253,0.08512868148374504,0.3330404758453369,0.07892751693725586
500,0.0,1.56,0.6,1,1,1,13,0.03179293884445005,0.08241072527001012,0.4571819305419922,0.0921170711517334
500,0.0,1.56,0.6,1,1,1,14,0.039358915378431975,0.07870938697855422,0.3786790370941162,0.08136153221130371
500,0.0,1.56,0.6,1,1,1,15,0.034847660730518266,0.08469940715457942,0.5175411701202393,0.09893965721130371
500,0.0,1.56,0.6,1,1,1,16,0.03882893288602469,0.07303121934690354,0.5152890682220459,0.07462739944458008
500,0.0,1.56,0.6,1,1,1,17,0.039368184383069924,0.08889343122513199,0.5313549041748047,0.10002326965332031
500,0.0,1.56,0.6,1,1,1,18,0.039105997667778,0.07094647975744954,0.5228221416473389,0.1163015365600586
500,0.0,1.56,0.6,1,1,1,19,0.034296985051369154,0.07993549130325199,0.6010928153991699,0.09974789619445801
500,0.0,1.56,0.6,1,1,1,20,0.03209029660035465,0.07697821000487567,0.4660947322845459,0.0838320255279541
500,0.0,1.56,0.6,1,1,1,21,0.03644421066580142,0.07549511037492765,0.5175213813781738,0.09144735336303711
