n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_gerr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,1,0.0,0.0,1,1,1,0,0.11238427932411459,0.09154661640979105,0.1758579100312634,0.46580934524536133,0.088226318359375
500,1,0.0,0.0,1,1,1,1,0.11336449567869629,0.0744019016505063,0.16170111239742724,0.3931572437286377,0.09402704238891602
500,1,0.0,0.0,1,1,1,2,0.0955924731425482,0.09329033553561099,0.16341359320795346,0.3983004093170166,0.08334136009216309
500,1,0.0,0.0,1,1,1,3,0.1075455988800138,0.059335622920001885,0.15593883558106433,0.4326627254486084,0.08049345016479492
500,1,0.0,0.0,1,1,1,4,0.1106621384392899,0.06972576491928816,0.14636082429566175,0.44101667404174805,0.09352731704711914
500,1,0.0,0.0,1,1,1,5,0.0968898676806695,0.06712651220494438,0.14660232928999067,0.42951130867004395,0.08905029296875
500,1,0.0,0.0,1,1,1,6,0.1184032969832956,0.0661783777291142,0.1550578842653137,0.4014322757720947,0.08590173721313477
500,1,0.0,0.0,1,1,1,7,0.121184015764985,0.07164013752270305,0.16979681044557665,0.47442078590393066,0.08400464057922363
500,1,0.0,0.0,1,1,1,8,0.11334441163503021,0.06785247632153428,0.13764129439958742,0.418414831161499,0.08603906631469727
500,1,0.0,0.0,1,1,1,9,0.09800873476698678,0.07109237260946726,0.14007457826332342,0.4178781509399414,0.08454394340515137
500,1,0.0,0.0,1,1,1,10,0.11758015730772595,0.07077810586500774,0.164728528204538,0.42829465866088867,0.09751462936401367
500,1,0.0,0.0,1,1,1,11,0.11839287529655439,0.07390123580176629,0.14832619626050986,0.420147180557251,0.08506488800048828
500,1,0.0,0.0,1,1,1,12,0.09848998185367883,0.06478404707811174,0.16327402893179055,0.41077518463134766,0.08985471725463867
500,1,0.0,0.0,1,1,1,13,0.10323795992306466,0.07746022197394892,0.14771800209747032,0.584789514541626,0.10021018981933594
500,1,0.0,0.0,1,1,1,14,0.09698748950450337,0.0646248654728023,0.14544792711085444,0.6724071502685547,0.12091255187988281
500,1,0.0,0.0,1,1,1,15,0.12142293073276458,0.07116956693736198,0.15811356605668225,0.7381389141082764,0.13819336891174316
500,1,0.0,0.0,1,1,1,16,0.11262792959233305,0.06707976735599754,0.15408314882086424,0.5105075836181641,0.09454584121704102
500,1,0.0,0.0,1,1,1,17,0.10724792574382574,0.07325229595112684,0.18050022169495258,0.41140007972717285,0.08398866653442383
500,1,0.0,0.0,1,1,1,18,0.09856932644691045,0.08425452673695051,0.15863833258158216,0.4295341968536377,0.09552288055419922
500,1,0.0,0.0,1,1,1,19,0.1146140843012145,0.07417092793088183,0.16896136516264398,0.45804452896118164,0.08643603324890137
500,1,0.0,0.0,1,1,1,20,0.11225569021027458,0.06644764372843733,0.1738674263371726,0.4050765037536621,0.08724188804626465
500,1,0.0,0.0,1,1,1,21,0.10222200447445909,0.12368274910475974,0.209366004575118,0.40949344635009766,0.08597183227539062
500,1,0.0,0.0,1,1,1,22,0.11428900453809618,0.07061293773171136,0.15263787704768372,0.40903592109680176,0.08353066444396973
500,1,0.0,0.0,1,1,1,23,0.10463499892467479,0.07053141320053896,0.1515365845989022,0.3951447010040283,0.09306550025939941
500,1,0.0,0.0,1,1,1,24,0.09123085510219328,0.07935231784200285,0.15391193291841448,0.40923333168029785,0.08692431449890137
500,1,0.44000000000000006,0.2,1,1,1,0,0.128614343521916,0.07816751682549102,0.19360429711238863,0.42226123809814453,0.08503580093383789
500,1,0.44000000000000006,0.2,1,1,1,1,0.11293151851057168,0.09126779209235927,0.16448125145070547,0.46196436882019043,0.09950900077819824
500,1,0.44000000000000006,0.2,1,1,1,2,0.10275064170128138,0.06758442830742613,0.1544613771039866,0.3885831832885742,0.09251928329467773
500,1,0.44000000000000006,0.2,1,1,1,3,0.1058961696210751,0.07516540883970811,0.1495269515213534,0.40755438804626465,0.08751034736633301
500,1,0.44000000000000006,0.2,1,1,1,4,0.09995239287317141,0.08701118590045771,0.17434594644537021,0.4569368362426758,0.10151386260986328
500,1,0.44000000000000006,0.2,1,1,1,5,0.10684615103728505,0.07497387960873114,0.17341437900886378,0.4107701778411865,0.07851266860961914
500,1,0.44000000000000006,0.2,1,1,1,6,0.10833072154539264,0.0673329136077053,0.17566363515309794,0.401409387588501,0.08750200271606445
500,1,0.44000000000000006,0.2,1,1,1,7,0.11953350043590096,0.07312995988500653,0.1576909998413735,0.582695722579956,0.14251971244812012
500,1,0.44000000000000006,0.2,1,1,1,8,0.10825129000968149,0.07329006887347576,0.1563113090707452,0.6741957664489746,0.1339116096496582
500,1,0.44000000000000006,0.2,1,1,1,9,0.12475996287298731,0.07592667692937996,0.1682631881881308,0.557199239730835,0.13606500625610352
500,1,0.44000000000000006,0.2,1,1,1,10,0.12448403023509917,0.06636288152327013,0.14585726771625213,0.6130023002624512,0.13951611518859863
500,1,0.44000000000000006,0.2,1,1,1,11,0.11030589292909826,0.0889175057896292,0.14852497418492938,0.6037077903747559,0.12206530570983887
500,1,0.44000000000000006,0.2,1,1,1,12,0.10982878518899801,0.08502910760213782,0.16668468338189776,0.606837272644043,0.14854860305786133
500,1,0.44000000000000006,0.2,1,1,1,13,0.10429749570453982,0.07827668133246582,0.1434265162034617,0.7028567790985107,0.15007495880126953
500,1,0.44000000000000006,0.2,1,1,1,14,0.11006973033443283,0.06405505591049734,0.1647029716125304,0.576901912689209,0.13443398475646973
500,1,0.44000000000000006,0.2,1,1,1,15,0.10171705910606264,0.0878056446095673,0.1613279649291082,0.5761406421661377,0.12105774879455566
500,1,0.44000000000000006,0.2,1,1,1,16,0.11369215010817545,0.09328087818018356,0.18075433895640267,0.5528144836425781,0.14761662483215332
500,1,0.44000000000000006,0.2,1,1,1,17,0.14120550863786568,0.09326433935918976,0.18686429516967487,0.5671253204345703,0.12904834747314453
500,1,0.44000000000000006,0.2,1,1,1,18,0.1126197044302061,0.07314800848329654,0.17474729093539912,0.6689939498901367,0.16367125511169434
500,1,0.44000000000000006,0.2,1,1,1,19,0.11081482480270011,0.07778867406908725,0.1518117158890435,0.5951433181762695,0.12089419364929199
500,1,0.44000000000000006,0.2,1,1,1,20,0.11424750753269537,0.07021083707982055,0.16286260640158648,0.5725059509277344,0.12854409217834473
500,1,0.44000000000000006,0.2,1,1,1,21,0.11317880937840025,0.07323333036684654,0.16225545714597137,0.588677167892456,0.13142633438110352
