n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_gerr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,1,0.0,0.0,1,1,1,0,0.17056077240824125,0.1483722671840348,0.30763193240347947,0.35344552993774414,0.07999777793884277
500,1,0.0,0.0,1,1,1,1,0.17720920141087537,0.15583704440675186,0.3104224505782376,0.5332322120666504,0.11950421333312988
500,1,0.0,0.0,1,1,1,2,0.163409326382013,0.12063847001330966,0.2526902092557936,0.5452425479888916,0.12206649780273438
500,1,0.0,0.0,1,1,1,3,0.1713193424071492,0.16727755121923568,0.30378296498851776,0.6071927547454834,0.130537748336792
500,1,0.0,0.0,1,1,1,4,0.18400390016322105,0.14031529792971711,0.31072496696254975,0.7417740821838379,0.15348434448242188
500,1,0.0,0.0,1,1,1,5,0.16818504338449408,0.14540686975968825,0.2823378985616494,0.5812461376190186,0.1235201358795166
500,1,0.0,0.0,1,1,1,6,0.18409925882451095,0.16013830240600663,0.31771583659379277,0.5282516479492188,0.12720870971679688
500,1,0.0,0.0,1,1,1,7,0.20185167053586267,0.14915674968065062,0.2963180448130688,0.6474752426147461,0.1325078010559082
500,1,0.0,0.0,1,1,1,8,0.21228732410071663,0.12985406984843964,0.28318748977567915,0.5626881122589111,0.12251996994018555
500,1,0.0,0.0,1,1,1,9,0.16813020894056532,0.12152509620624154,0.26989200170051103,0.76491379737854,0.1565546989440918
500,1,0.0,0.0,1,1,1,10,0.15897513313715195,0.16438667011900193,0.30725613836484567,0.6047425270080566,0.1125328540802002
500,1,0.0,0.0,1,1,1,11,0.17212590436709588,0.13479310503308978,0.2958442939337805,0.523719310760498,0.12404966354370117
500,1,0.0,0.0,1,1,1,12,0.1888723479283642,0.21527855339239196,0.40370301093099187,0.5672621726989746,0.12554192543029785
500,1,0.0,0.0,1,1,1,13,0.19494071109868474,0.13410272132638001,0.27615396816370397,0.6002099514007568,0.11352396011352539
500,1,0.0,0.0,1,1,1,14,0.19971780991525087,0.1371472751760832,0.33686508509133406,0.777550458908081,0.16072845458984375
500,1,0.0,0.0,1,1,1,15,0.2007617453487588,0.13683703544748074,0.26977789841148175,0.5352537631988525,0.11505126953125
500,1,0.0,0.0,1,1,1,16,0.17848546481920208,0.15193070254133043,0.2888058791043179,0.5139412879943848,0.12505316734313965
500,1,0.0,0.0,1,1,1,17,0.1695509195070615,0.11252340069023276,0.2407991619466245,0.5161237716674805,0.12008309364318848
500,1,0.0,0.0,1,1,1,18,0.19053631664627865,0.11358509459875449,0.2563571662285464,0.561474084854126,0.12757372856140137
