n,s1,1_p_s2,s2,beta,q,sqrt_q,rep_no,eigen_mat_rerr,eigen_mat_terr,eigen_mat_ev_time,eigen_mat_cal_translation_time
500,0.0,0.0,0.0,1,1,1,0,9.1712754848598e-15,1.14207448483289e-14,0.3709719181060791,0.06442689895629883
500,0.0,0.0,0.0,1,1,1,1,1.5671756101520748e-14,2.4837254837900892e-14,0.32047152519226074,0.058977365493774414
500,0.0,0.0,0.0,1,1,1,2,1.4130921385314042e-14,1.2833736227436205e-14,0.33601832389831543,0.05862545967102051
500,0.0,0.0,0.0,1,1,1,3,1.006670660214986e-14,1.825397082265579e-14,0.3126237392425537,0.05600285530090332
500,0.0,0.0,0.0,1,1,1,4,1.7511106818975155e-14,1.95995245982042e-14,0.3116481304168701,0.06900429725646973
500,0.0,0.0,0.0,1,1,1,5,1.6990756701269096e-14,1.4817318656633994e-14,0.31586647033691406,0.06395959854125977
500,0.0,0.0,0.0,1,1,1,6,3.0308071867462835e-14,2.6912548087419844e-14,0.30189967155456543,0.05765104293823242
500,0.0,0.0,0.0,1,1,1,7,1.2692767663670738e-14,1.809765695018139e-14,0.31390810012817383,0.057464599609375
500,0.0,0.0,0.0,1,1,1,8,2.4727859043306845e-14,2.843221154566287e-14,0.32667088508605957,0.05600094795227051
500,0.0,0.0,0.0,1,1,1,9,1.097771613065169e-14,1.6833430542632338e-14,0.32222819328308105,0.07155418395996094
500,0.0,0.0,0.0,1,1,1,10,1.4572549490187318e-14,1.769160507410451e-14,0.3229658603668213,0.05755496025085449
500,0.0,0.0,0.0,1,1,1,11,1.8025574326540536e-14,2.2904135768890575e-14,0.3399367332458496,0.07464861869812012
500,0.0,0.0,0.0,1,1,1,12,8.505589612247866e-15,1.2865180864515024e-14,0.4025135040283203,0.07754349708557129
500,0.0,0.0,0.0,1,1,1,13,9.93549782741414e-15,2.270969270465544e-14,0.30858278274536133,0.05595564842224121
500,0.0,0.0,0.0,1,1,1,14,1.618043531556332e-14,2.698664211958144e-14,0.33591604232788086,0.0670623779296875
500,0.0,0.0,0.0,1,1,1,15,1.557813052947865e-14,2.7459117137511146e-14,0.3265562057495117,0.0670771598815918
500,0.0,0.0,0.0,1,1,1,16,1.3396206358928526e-14,1.1888332222768377e-14,0.3361012935638428,0.07394909858703613
500,0.0,0.0,0.0,1,1,1,17,1.1305483429436798e-14,1.1053830044276432e-14,0.3409898281097412,0.06169700622558594
500,0.0,0.0,0.0,1,1,1,18,9.246564961062525e-15,1.1280652674976943e-14,0.33756041526794434,0.0573725700378418
500,0.0,0.0,0.0,1,1,1,19,1.415142458727217e-14,2.2432657369246337e-14,0.3928377628326416,0.07340741157531738
500,0.0,0.0,0.0,1,1,1,20,1.0105859967561433e-14,1.7058550580319294e-14,0.3429691791534424,0.06341671943664551
500,0.0,0.0,0.0,1,1,1,21,1.5353349833220187e-14,1.8067664579069702e-14,0.31838297843933105,0.05405020713806152
500,0.0,0.0,0.0,1,1,1,22,8.356226185527988e-15,1.7519023829470347e-14,0.3349947929382324,0.05947995185852051
500,0.0,0.0,0.0,1,1,1,23,1.0836090956677078e-14,1.615441265439341e-14,0.3233051300048828,0.06299829483032227
